FirstTerm,leftoverprob
compare,0.34760150676251433
opened,0.4201624015270101
ugh,0.5468215002811634
ought,0.0
possibility,0.24611927002548473
touch,0.5539726733862933
handle,0.43055253358369305
swear,0.5021369710237477
air,0.5453606001319263
non,0.5931996924583285
interview,0.5283215058181236
losing,0.44246965320914844
prepare,0.4090160083748473
special,0.5853830215800948
skills,0.501448135869749
falling,0.31397417712572284
goin,0.40776485865979817
20th,0.35550561225903354
dog,0.6326817304937427
law,0.4314528610711569
happiness,0.5084907453603222
chicken,0.5391880428312089
straight,0.4607844621109983
goals,0.5076990386007226
street,0.5315497662814062
higher,0.5137021175951699
lose,0.45784545417997
country,0.5485980393846539
own,0.6090118485970648
character,0.5122402448374517
war,0.4390579544567821
visited,0.4939076114062354
boyfriend,0.5774570805502153
building,0.5565619089958548
tips,0.33362418695464313
simple,0.5734051018017259
grace,0.5289543036642089
products,0.4960123968041896
imagine,0.48467690920782647
finish,0.4335092212763726
reference,0.4413576207152211
service,0.5568735227062502
showing,0.44155728015455353
praying,0.31359181810442494
changed,0.4728516720342012
n,0.5677063286041928
somewhere,0.4829553501892191
vice,0.314949364853471
search,0.48195646823774296
manage,0.40913791567071545
engage,0.45730251552044265
results,0.5031212376682745
completely,0.676307362700399
adding,0.4283891193103698
green,0.5936407301390325
itself,0.4814257635574192
pages,0.4948406080596812
leading,0.4489251803890425
convinced,0.45714178748846346
shame,0.4939076114062354
fit,0.47316520568197595
include,0.49547635424347114
hearing,0.5143106894690914
connection,0.37856502868742825
sweet,0.5603802446552428
risk,0.4804690500823988
lessons,0.4738608049369095
fail,0.5098239935948898
truth,0.45040061472643733
served,0.45368323258731
cards,0.46666189702160443
played,0.4129984923744633
population,0.5445321294538442
forms,0.45730251552044265
excuse,0.28953175946495247
article,0.4833958083269497
included,0.3802833599433968
strong,0.6139793764356309
taken,0.3151632484529676
plus,0.5007435952398969
strive,0.08470499791504249
la,0.6399428634079769
attempts,0.381172490617691
noted,0.38951530091712283
guilty,0.3501312103561377
older,0.49690238385112373
surprised,0.34362722191512873
effects,0.45730251552044265
step,0.4903425500058306
decision,0.4217284164111357
grateful,0.26516347173404586
claimed,0.38951530091712283
pile,0.295563626093036
band,0.5734282574462086
evidence,0.4505841228290278
exchange,0.4676050697434685
failed,0.44277668381973123
handful,0.0
efforts,0.4228170577225029
chocolate,0.5494602588428685
notes,0.5028274220542757
department,0.5140669431724438
drawn,0.2773050905026976
appeal,0.381172490617691
subject,0.42073876329103843
author,0.5789725939970496
deals,0.4684456094790901
smooth,0.5098239935948898
system,0.46230179116927184
garlic,0.4637296796149172
develop,0.475427458988002
responding,0.27721635681286616
picking,0.4318677998746441
shot,0.49301507287261503
grand,0.5298709446043277
hi,0.5331262084521302
hahahaha,0.4065839899922037
ron,0.4298353469116617
charge,0.523247046029232
characters,0.4857665355613797
ty,0.3518515298009455
walking,0.4525740938775452
honor,0.48898683120202147
patrick,0.43430679821843743
space,0.49422530908724915
checked,0.3816081336559327
hooray,0.27721635681286616
coverage,0.4476550409387612
prices,0.5764515667199668
killing,0.4509080909609009
alive,0.5224224998675043
drive,0.4974753626603323
missing,0.47105798919070574
joined,0.36750676893076795
analysis,0.42881905194490233
lucky,0.5112592399994261
promise,0.5358482283505975
curious,0.39883961831060544
pumped,0.3320383956399794
miles,0.4741656595880168
waste,0.45493578123083267
voted,0.31547581061696617
deserves,0.4499276640763872
taylor,0.5537295509467648
longer,0.5462354566434957
model,0.5358482283505975
visiting,0.559144649148664
fashion,0.5873952725479551
died,0.4443899892459633
changing,0.4791882739193829
session,0.5587326631885041
nominated,0.27721635681286616
brother,0.5811221373481359
media,0.5720767772327054
action,0.5564192024652026
hmm,0.5100079173761938
songs,0.466372271428912
conversation,0.47661889314321704
park,0.571972664462727
human,0.5255144147910326
message,0.4678514885441626
weather,0.5261534035821236
anytime,0.40200923800958865
batch,0.16940999583008487
six,0.5566938739687264
habit,0.36577236360249643
harder,0.41507159540536565
valentines,0.16940999583008487
prom,0.5144870952148285
faster,0.46786083360566355
march,0.5939822892122463
gone,0.4669235258914306
grad,0.4170416306912298
taught,0.46261955304706104
value,0.5488559625650554
pressure,0.4154028903599136
community,0.5659498317228939
1st,0.6303179020433954
brothers,0.5637505452629852
success,0.48697295037380994
healthy,0.6347201869398064
talent,0.5464633352023993
throw,0.36706197878508184
learning,0.4472329244044012
release,0.5194999694904681
worrying,0.22870349437061466
forever,0.6244038647702954
thrilled,0.16940999583008487
quote,0.5784234926152665
thursday,0.5551197279407505
wife,0.5940896508723306
thru,0.5704550049614051
attached,0.381172490617691
certain,0.6086035529323235
bless,0.43430679821843743
sell,0.4891378517415794
mentioned,0.4540662295598027
clean,0.46118653219713546
katy,0.22870349437061466
nights,0.5525516877043014
train,0.5793102783822085
topic,0.46346867568335237
american,0.6436415467023204
lord,0.5191758578139761
drink,0.5591369595756008
increase,0.434076452844116
directed,0.27721635681286616
entitled,0.16748605478605383
office,0.567706298274236
opinion,0.5192102191272197
acoustic,0.3176437421814091
hong,0.0
consider,0.41587081310029717
hopefully,0.45947632052769594
dedicated,0.48148104078024123
company,0.5458758538169177
million,0.5287943726182629
connect,0.45197343316212046
chat,0.5193537345561638
gas,0.498827559242475
married,0.4526999415820342
presence,0.44079554991129277
chairman,0.4318677998746441
beauty,0.4675723428472631
dozens,0.09529312265442269
groups,0.5383757280633662
built,0.31348188745061345
hair,0.510718549702686
reflect,0.3680486542191328
films,0.4926434983305811
steak,0.48148104078024123
contributed,0.22870349437061466
smile,0.47954430704175033
entered,0.46491551801071784
mad,0.4879845294105276
thus,0.5922237729767343
bulk,0.16940999583008487
refuses,0.16940999583008487
account,0.46491520666959885
focusing,0.27721635681286616
business,0.5354030283263205
kept,0.49791055340312007
absence,0.09529312265442269
caused,0.3151847901180794
brings,0.4227016747011615
dead,0.5681792529800694
development,0.5896933059633058
tends,0.0
tended,0.0
dining,0.3978581112165547
views,0.40855271561246687
anniversary,0.5764515667199668
deja,0.0
belong,0.2347702194886666
schools,0.569351382773909
cream,0.5378543550262214
player,0.447008945050798
names,0.5338957257880832
wave,0.519780669024124
marriage,0.5665698126627425
produced,0.3320383956399794
features,0.48699128347583875
teachers,0.4968018657612101
turning,0.4653935277178535
issues,0.4778737008035904
concerns,0.4318677998746441
length,0.46491551801071784
national,0.623590710880257
smaller,0.5704550049614051
scene,0.49421536228192586
supreme,0.381172490617691
main,0.5807144247811794
rights,0.4617339361417623
exposed,0.381172490617691
barack,0.16940999583008487
necessary,0.5221211524181864
unlike,0.5100079173761938
laws,0.4770943873076041
regarding,0.44926133573573557
interior,0.4065839899922037
pan,0.47207557566798575
research,0.576103314621899
al,0.6150241593428255
planned,0.4100979229270221
lemon,0.3764177070978002
replace,0.3829965044046737
introduced,0.3680486542191328
examples,0.36577236360249643
stamp,0.41767600945418826
minister,0.5361117515685236
parties,0.5389103959261741
concluded,0.16940999583008487
layer,0.49195456012205097
determined,0.3518515298009455
challenge,0.4990849242518465
george,0.48408167550706094
study,0.6305862702389284
bits,0.3226993464464525
slice,0.49195456012205097
ups,0.5078817434209664
james,0.49326735120678944
chosen,0.5498953646463361
bus,0.5698415939406533
drinks,0.5117146531607544
opening,0.489304383551306
spoke,0.38785332988112475
proof,0.43728696100968434
possibly,0.5606200460063518
winning,0.6388629744911463
met,0.4793398257938535
jay,0.4508214434209441
laugh,0.4736555896817932
inability,0.0
strength,0.4971810856575122
blu,0.0
messed,0.10890642589076893
mashed,0.10890642589076893
folks,0.4707285742915249
test,0.5543857331535631
pls,0.30493799249415277
voting,0.36340311329246655
smell,0.45104795758309546
followers,0.5685589887809668
suggestions,0.4530182761312531
laughed,0.37688221806558997
posted,0.5092441183404718
lines,0.44001516164105914
bands,0.5842729513756842
laying,0.42571253826830047
perhaps,0.47685326847484744
yrs,0.41659536235152195
teach,0.46283890544851736
companies,0.47695033705187817
freshman,0.4574069887412291
info,0.5279142255786797
eager,0.10890642589076893
places,0.4798725746566729
shoes,0.5782716264027199
kudos,0.2908682282119365
serious,0.6443005534381694
disagree,0.489308857323446
ate,0.5390897712738056
escape,0.49523693644583544
yelled,0.30493799249415277
perform,0.5771219711190283
vegas,0.5199110849763876
covered,0.44507170401526397
twice,0.42312131025232225
washington,0.5422594401890581
hardest,0.338714805073803
intend,0.1905862453088455
heaven,0.5793821857388903
tune,0.37906053613681057
pleased,0.41659536235152195
summary,0.1905862453088455
secret,0.5158006371459722
nah,0.33497210957210743
museum,0.5356047066023201
forth,0.5157837091219544
bike,0.6097118127842125
paper,0.5144167863683549
guitar,0.5842729513756842
cuts,0.5475887338611779
accused,0.33800979708960666
tied,0.47795617922336087
chapter,0.48935999902023064
content,0.5031245778174759
status,0.46322126446981526
army,0.562013947643222
removed,0.42115253505766426
chair,0.4845872753218934
thrown,0.4402106101740759
promises,0.5702618596332375
wonderful,0.5863080637193918
path,0.4831574733468298
sun,0.5824108893476458
star,0.5404151814767186
youth,0.5623995095421574
april,0.584869459343649
spreading,0.25411499374512736
upload,0.3709345101183087
bill,0.5775654063253113
rain,0.5927822378377686
cleaned,0.3465204460160827
studying,0.4850788797778478
stoked,0.24478159184798487
bet,0.453232854446483
killed,0.4869110704811157
club,0.5990007860390432
sadly,0.46869337097998454
wal,0.0
til,0.5822740204457736
east,0.4776884960148422
anthony,0.5082299874902546
fair,0.5167784792051687
intellectual,0.4764656132721137
bottles,0.33800979708960666
regular,0.5864192163349091
government,0.5896404010293703
site,0.544502645606397
project,0.5296224861083434
recovering,0.30493799249415277
checking,0.47703018337789693
afford,0.4082116978437442
peyton,0.24372055290959194
civil,0.41948876593724693
distribution,0.30493799249415277
ladies,0.6069859041719877
sherlock,0.1905862453088455
kidding,0.3709345101183087
streets,0.5338568051568875
public,0.5686515420581262
term,0.6371819998150485
dad,0.5704109157579218
junior,0.4242051653407002
kinda,0.6350959501247097
daughter,0.5875740205405147
serve,0.5337741710366253
code,0.5310418327703867
award,0.5087084325265212
taco,0.4893847558007556
clients,0.4479370654549193
critical,0.4642348572698264
acting,0.4982545193113693
north,0.5422922364661792
viewed,0.3465204460160827
race,0.5684456393616271
ground,0.6020166890586117
armed,0.4128924766447434
nope,0.5552585998388281
located,0.4484917799787632
politicians,0.4571650507562499
ignore,0.5623995095421574
celebrate,0.5647681226153056
small,0.5590157645726304
linked,0.381172490617691
tempted,0.18609561642894867
baby,0.5612049952687207
design,0.5273759098829136
tweets,0.5925041405321951
cares,0.4572717881025642
holding,0.48115739802954893
entire,0.6578128598448625
tale,0.4212615295234108
ma,0.6098759849883055
passionate,0.30493799249415277
gunna,0.36340311329246655
era,0.45774922490788095
claim,0.48147624271968903
record,0.527426176665057
cake,0.5209209590419894
blocks,0.33250290660776916
advertising,0.5153809677469106
putting,0.4321404744500831
bother,0.4356257035630754
helping,0.5016920474147789
memorial,0.32488621939865303
christmas,0.5131845575289882
includes,0.6147943397059532
feature,0.5720765345806813
comfortable,0.5405321000693546
mobile,0.5266713001294856
pass,0.43146952350722045
radio,0.5792232824558569
attended,0.47798562476126594
nearly,0.5732657274599278
feelings,0.46705239965704703
track,0.453892533744243
grocery,0.2673768772031929
dress,0.47850538458383207
minute,0.6362994881100974
fill,0.3687897962441191
chances,0.35641798426516835
via,0.58334792757491
passion,0.4760251944757633
description,0.41659536235152195
sci,0.10890642589076893
earth,0.5324058581588493
wins,0.5333952285586278
requires,0.514816123817013
players,0.5102670252110217
honest,0.5069278380429123
permission,0.3465204460160827
responsibility,0.40620092151598663
trouble,0.5074146228356219
politics,0.48479417616400267
celebration,0.41659536235152195
broke,0.44804212253564457
pants,0.5771219711190283
paying,0.5322467073880323
comfort,0.46322129794393274
absolutely,0.5742366023946959
waited,0.43820471353176316
crime,0.6046184333935787
papers,0.47795617922336087
swing,0.4987804958215861
soul,0.5758261786956305
billion,0.5152745891756554
block,0.5495338457567538
color,0.6097420354725922
destroy,0.38523754072316774
artists,0.6070608701664599
sweat,0.4794548584715317
average,0.6229222796633296
sales,0.6071455923169526
representation,0.4104934514344364
spirit,0.4995516694696379
relies,0.0
protect,0.4667082281429016
fresh,0.5990877547472844
posts,0.4688361768484578
struggled,0.2672872663986441
editor,0.5368560993546037
breast,0.4356257035630754
surface,0.5628740472639242
college,0.5735185565469436
standing,0.43931979934920573
continuing,0.34168166094330266
fish,0.6068006659238283
generation,0.5634723774348475
recommend,0.33321293239181204
contract,0.41666037998529837
osama,0.1905862453088455
argue,0.33800979708960666
raise,0.454161819645033
amid,0.1905862453088455
division,0.43820471353176316
police,0.6029797281802307
discussion,0.43914044300211974
himself,0.504630928742066
impact,0.5031044557161259
moments,0.45464925305608994
appearance,0.45700726511387213
refusing,0.0
ranging,0.10890642589076893
damage,0.5153809677469106
offers,0.5294188146319988
intended,0.381172490617691
offered,0.4426386281049691
combined,0.39189896100267485
general,0.6438267833545451
effect,0.5527397040484068
quickly,0.5723034068158954
suggest,0.4774377215011879
shortly,0.2908682282119365
choosing,0.3982968160194673
bake,0.45457078816552954
privilege,0.4104934514344364
sight,0.48362354319411605
baking,0.5633160542983799
frame,0.5338568051568875
environment,0.5001765386909043
